Type,School Year,County,District,School,Agency Name,FRL Percentage,DataAsOf 
SC,20062007,56,0001,003,BUFFALO ELEMENTARY SCHOOL,0.6543,11/09/2012
SC,20072008,56,0001,003,BUFFALO ELEMENTARY SCHOOL,0.6851,11/09/2012
SC,20082009,56,0001,003,BUFFALO ELEMENTARY SCHOOL,0.6561,11/09/2012
SC,20092010,56,0001,003,BUFFALO ELEMENTARY SCHOOL,0.7706,11/09/2012
SC,20102011,56,0001,003,BUFFALO ELEMENTARY SCHOOL,0.7172,11/09/2012
SC,20112012,56,0001,003,BUFFALO ELEMENTARY SCHOOL,0.6507,11/09/2012
SC,20122013,56,0001,003,BUFFALO ELEMENTARY SCHOOL,0.6507,09/10/2013
SC,20132014,56,0001,003,BUFFALO ELEMENTARY SCHOOL,0.6429,07/07/2014
SC,20142015,56,0001,003,BUFFALO ELEMENTARY SCHOOL,0.6833,06/23/2015
SC,20152016,56,0001,003,BUFFALO ELEMENTARY SCHOOL,0.7381,12/12/2016
SC,20012002,56,0001,004,MADISON MIDDLE SCHOOL,0.7569,11/09/2012
SC,20022003,56,0001,004,MADISON MIDDLE SCHOOL,0.6828,11/09/2012
SC,20032004,56,0001,004,MADISON MIDDLE SCHOOL,0.7005,11/09/2012
SC,20042005,56,0001,004,MADISON MIDDLE SCHOOL,0.6875,11/09/2012
SC,20052006,56,0001,004,MADISON MIDDLE SCHOOL,0.5736,11/09/2012
SC,20062007,56,0001,004,MADISON MIDDLE SCHOOL,0.5918,11/09/2012
SC,20072008,56,0001,004,MADISON MIDDLE SCHOOL,0.5849,11/09/2012
SC,20082009,56,0001,004,MADISON MIDDLE SCHOOL,0.6250,11/09/2012
SC,20092010,56,0001,004,MADISON MIDDLE SCHOOL,0.7260,11/09/2012
SC,20102011,56,0001,004,MADISON MIDDLE SCHOOL,0.7070,11/09/2012
SC,20112012,56,0001,004,MADISON MIDDLE SCHOOL,0.6626,11/09/2012
SC,20122013,56,0001,004,MADISON MIDDLE SCHOOL,0.7182,09/10/2013
SC,20132014,56,0001,004,MADISON MIDDLE SCHOOL,0.7193,07/07/2014
SC,20142015,56,0001,004,MADISON MIDDLE SCHOOL,0.7282,06/23/2015
SC,20152016,56,0001,004,MADISON MIDDLE SCHOOL,0.4739,12/12/2016
SC,20012002,56,0001,005,CODY ELEMENTARY SCHOOL,0.3029,11/09/2012
SC,20022003,56,0001,005,CODY ELEMENTARY SCHOOL,0.2825,11/09/2012
SC,20032004,56,0001,005,CODY ELEMENTARY SCHOOL,0.3708,11/09/2012
SC,20042005,56,0001,005,CODY ELEMENTARY SCHOOL,0.3925,11/09/2012
SC,20052006,56,0001,005,CODY ELEMENTARY SCHOOL,0.3296,11/09/2012
SC,20062007,56,0001,005,CODY ELEMENTARY SCHOOL,0.3410,11/09/2012
SC,20072008,56,0001,005,CODY ELEMENTARY SCHOOL,0.4144,11/09/2012
SC,20082009,56,0001,005,CODY ELEMENTARY SCHOOL,0.3849,11/09/2012
SC,20092010,56,0001,005,CODY ELEMENTARY SCHOOL,0.4577,11/09/2012
SC,20102011,56,0001,005,CODY ELEMENTARY SCHOOL,0.4852,11/09/2012
SC,20112012,56,0001,005,CODY ELEMENTARY SCHOOL,0.4776,11/09/2012
SC,20122013,56,0001,005,CODY ELEMENTARY SCHOOL,0.4762,09/10/2013
SC,20132014,56,0001,005,CODY ELEMENTARY SCHOOL,0.5251,07/07/2014
SC,20142015,56,0001,005,CODY ELEMENTARY SCHOOL,0.5461,06/23/2015
SC,20152016,56,0001,005,CODY ELEMENTARY SCHOOL,0.5199,12/12/2016
SC,20012002,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.5791,11/09/2012
SC,20022003,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.5943,11/09/2012
SC,20032004,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.6271,11/09/2012
SC,20042005,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.6415,11/09/2012
SC,20052006,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.5898,11/09/2012
SC,20062007,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.5474,11/09/2012
SC,20072008,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.5899,11/09/2012
SC,20082009,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.6257,11/09/2012
SC,20092010,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.7118,11/09/2012
SC,20102011,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.6893,11/09/2012
SC,20112012,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.7008,11/09/2012
SC,20122013,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.6856,09/10/2013
SC,20132014,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.6703,07/07/2014
SC,20142015,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.7025,06/23/2015
SC,20152016,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.6343,12/12/2016
SC,20012002,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7193,11/09/2012
SC,20022003,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.4875,11/09/2012
SC,20032004,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7265,11/09/2012
SC,20042005,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.6959,11/09/2012
SC,20052006,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7330,11/09/2012
SC,20062007,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.6829,11/09/2012
SC,20072008,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7095,11/09/2012
SC,20082009,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.6748,11/09/2012
SC,20092010,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7411,11/09/2012
SC,20102011,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7549,11/09/2012
SC,20112012,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7323,11/09/2012
SC,20122013,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7075,09/10/2013
SC,20132014,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7442,07/07/2014
SC,20142015,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7761,06/23/2015
SC,20152016,56,0001,007,LINCOLN ELEMENTARY SCHOOL,0.7953,12/12/2016
SC,20012002,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.3881,11/09/2012
SC,20022003,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.4222,11/09/2012
SC,20032004,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.3710,11/09/2012
SC,20042005,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.3919,11/09/2012
SC,20052006,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.3915,11/09/2012
SC,20062007,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.3610,11/09/2012
SC,20072008,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.3668,11/09/2012
SC,20082009,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.4632,11/09/2012
SC,20092010,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.4684,11/09/2012
SC,20102011,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.4907,11/09/2012
SC,20112012,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.4659,11/09/2012
SC,20122013,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.4473,09/10/2013
SC,20132014,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.4781,07/07/2014
SC,20142015,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.5208,06/23/2015
SC,20152016,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,0.3849,12/12/2016
SC,20012002,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.1512,11/09/2012
SC,20022003,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.1896,11/09/2012
SC,20032004,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.2193,11/09/2012
SC,20042005,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.1909,11/09/2012
SC,20052006,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.2186,11/09/2012
SC,20062007,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.1829,11/09/2012
SC,20072008,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.2169,11/09/2012
SC,20082009,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.1805,11/09/2012
SC,20092010,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.2600,11/09/2012
SC,20102011,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.2814,11/09/2012
SC,20112012,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.2672,11/09/2012
SC,20122013,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.2403,09/10/2013
SC,20132014,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.2480,07/07/2014
SC,20142015,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.2509,06/23/2015
SC,20152016,56,0001,010,MC DONALD ELEMENTARY SCHOOL,0.2270,12/12/2016
SC,20012002,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.1550,11/09/2012
SC,20022003,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.1209,11/09/2012
SC,20032004,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.1382,11/09/2012
SC,20042005,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.2431,11/09/2012
SC,20052006,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.2042,11/09/2012
SC,20062007,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.2189,11/09/2012
SC,20072008,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.1702,11/09/2012
SC,20082009,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.2190,11/09/2012
SC,20092010,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.2087,11/09/2012
SC,20102011,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.2500,11/09/2012
SC,20112012,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.2747,11/09/2012
SC,20122013,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.2356,09/10/2013
SC,20132014,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.2180,07/07/2014
SC,20142015,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.2752,06/23/2015
SC,20152016,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,0.3036,12/12/2016
SC,20012002,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1062,11/09/2012
SC,20022003,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1207,11/09/2012
SC,20032004,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.0982,11/09/2012
SC,20042005,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1062,11/09/2012
SC,20052006,56,0001,012,OSGOOD ELEMENTARY SCHOOL,-1.0000,11/09/2012
SC,20062007,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1128,11/09/2012
SC,20072008,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.0880,11/09/2012
SC,20082009,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1017,11/09/2012
SC,20092010,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1316,11/09/2012
SC,20102011,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1759,11/09/2012
SC,20112012,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1967,11/09/2012
SC,20122013,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1441,09/10/2013
SC,20132014,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1150,07/07/2014
SC,20142015,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1746,06/23/2015
SC,20152016,56,0001,012,OSGOOD ELEMENTARY SCHOOL,0.1917,12/12/2016
SC,20012002,56,0001,013,THE LEARNING CENTER,-1.0000,11/09/2012
SC,20022003,56,0001,013,THE LEARNING CENTER,-1.0000,11/09/2012
SC,20032004,56,0001,013,THE LEARNING CENTER,-1.0000,11/09/2012
SC,20042005,56,0001,013,THE LEARNING CENTER,-1.0000,11/09/2012
SC,20052006,56,0001,013,THE LEARNING CENTER,-1.0000,11/09/2012
SC,20062007,56,0001,013,THE LEARNING CENTER,-1.0000,11/09/2012
SC,20072008,56,0001,013,THE LEARNING CENTER,-1.0000,11/09/2012
SC,20012002,56,0001,014,VISIONS MIDDLE SCHOOL,-1.0000,11/09/2012
SC,20022003,56,0001,014,VISIONS MIDDLE SCHOOL,0.5263,11/09/2012
SC,20032004,56,0001,014,VISIONS MIDDLE SCHOOL,-1.0000,11/09/2012
SC,20042005,56,0001,014,VISIONS MIDDLE SCHOOL,-1.0000,11/09/2012
SC,20062007,56,0001,015,HALL SCHOOL,0.2079,11/09/2012
SC,20072008,56,0001,015,HALL SCHOOL,0.2300,11/09/2012
SC,20082009,56,0001,015,HALL SCHOOL,0.2222,11/09/2012
SC,20092010,56,0001,015,HALL SCHOOL,0.2828,11/09/2012
SC,20102011,56,0001,015,HALL SCHOOL,0.2268,11/09/2012
SC,20112012,56,0001,015,HALL SCHOOL,0.2545,11/09/2012
SC,20122013,56,0001,015,HALL SCHOOL,0.3431,09/10/2013
SC,20132014,56,0001,015,HALL SCHOOL,0.3333,07/07/2014
SC,20142015,56,0001,015,HALL SCHOOL,0.2391,06/23/2015
SC,20062007,56,0001,016,LAKE MALONEY SCHOOL,0.1250,11/09/2012
SC,20072008,56,0001,016,LAKE MALONEY SCHOOL,0.0730,11/09/2012
SC,20082009,56,0001,016,LAKE MALONEY SCHOOL,-1.0000,11/09/2012
SC,20092010,56,0001,016,LAKE MALONEY SCHOOL,0.0965,11/09/2012
SC,20102011,56,0001,016,LAKE MALONEY SCHOOL,0.1165,11/09/2012
SC,20112012,56,0001,016,LAKE MALONEY SCHOOL,-1.0000,11/09/2012
SC,20122013,56,0001,016,LAKE MALONEY SCHOOL,0.1383,09/10/2013
SC,20132014,56,0001,016,LAKE MALONEY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,016,LAKE MALONEY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,016,LAKE MALONEY SCHOOL,-1.0000,12/12/2016
DI,20012002,56,0005,000,HALL PUBLIC SCHOOL,0.1527,11/09/2012
DI,20022003,56,0005,000,HALL PUBLIC SCHOOL,0.2230,11/09/2012
DI,20032004,56,0005,000,HALL PUBLIC SCHOOL,0.1678,11/09/2012
DI,20042005,56,0005,000,HALL PUBLIC SCHOOL,0.1926,11/09/2012
DI,20052006,56,0005,000,HALL PUBLIC SCHOOL,0.2605,11/09/2012
SC,20012002,56,0005,001,HALL PUBLIC SCHOOL,0.1527,11/09/2012
SC,20022003,56,0005,001,HALL PUBLIC SCHOOL,0.2230,11/09/2012
SC,20032004,56,0005,001,HALL PUBLIC SCHOOL,0.1678,11/09/2012
SC,20042005,56,0005,001,HALL PUBLIC SCHOOL,0.1926,11/09/2012
SC,20052006,56,0005,001,HALL PUBLIC SCHOOL,0.2605,11/09/2012
DI,20012002,56,0006,000,BRADY PUBLIC SCHOOLS,0.4365,11/09/2012
DI,20022003,56,0006,000,BRADY PUBLIC SCHOOLS,0.3504,11/09/2012
DI,20032004,56,0006,000,BRADY PUBLIC SCHOOLS,0.2792,11/09/2012
DI,20042005,56,0006,000,BRADY PUBLIC SCHOOLS,0.3829,11/09/2012
DI,20052006,56,0006,000,BRADY PUBLIC SCHOOLS,0.3422,11/09/2012
DI,20062007,56,0006,000,BRADY PUBLIC SCHOOLS,0.3317,11/09/2012
DI,20072008,56,0006,000,BRADY PUBLIC SCHOOLS,0.3498,11/09/2012
DI,20082009,56,0006,000,BRADY PUBLIC SCHOOLS,0.4100,11/09/2012
DI,20092010,56,0006,000,BRADY PUBLIC SCHOOLS,0.4078,11/09/2012
DI,20102011,56,0006,000,BRADY PUBLIC SCHOOLS,0.4146,11/09/2012
DI,20112012,56,0006,000,BRADY PUBLIC SCHOOLS,0.4031,11/09/2012
DI,20122013,56,0006,000,BRADY PUBLIC SCHOOLS,0.4627,09/10/2013
DI,20132014,56,0006,000,BRADY PUBLIC SCHOOLS,0.4461,07/07/2014
DI,20142015,56,0006,000,BRADY PUBLIC SCHOOLS,0.3614,06/23/2015
DI,20152016,56,0006,000,BRADY PUBLIC SCHOOLS,0.3155,12/12/2016
SC,20012002,56,0006,001,BRADY HIGH SCHOOL,0.4423,11/09/2012
SC,20022003,56,0006,001,BRADY HIGH SCHOOL,0.4400,11/09/2012
SC,20032004,56,0006,001,BRADY HIGH SCHOOL,0.2000,11/09/2012
SC,20042005,56,0006,001,BRADY HIGH SCHOOL,0.4400,11/09/2012
SC,20052006,56,0006,001,BRADY HIGH SCHOOL,0.3182,11/09/2012
SC,20062007,56,0006,001,BRADY HIGH SCHOOL,0.2667,11/09/2012
SC,20072008,56,0006,001,BRADY HIGH SCHOOL,0.3571,11/09/2012
SC,20082009,56,0006,001,BRADY HIGH SCHOOL,0.4272,11/09/2012
SC,20092010,56,0006,001,BRADY HIGH SCHOOL,0.4174,11/09/2012
SC,20102011,56,0006,001,BRADY HIGH SCHOOL,0.4673,11/09/2012
SC,20112012,56,0006,001,BRADY HIGH SCHOOL,0.4412,11/09/2012
SC,20122013,56,0006,001,BRADY HIGH SCHOOL,0.4364,09/10/2013
SC,20132014,56,0006,001,BRADY HIGH SCHOOL,0.4017,07/07/2014
SC,20142015,56,0006,001,BRADY HIGH SCHOOL,0.2613,06/23/2015
SC,20152016,56,0006,001,BRADY HIGH SCHOOL,0.2500,12/12/2016
SC,20012002,56,0006,002,BRADY ELEMENTARY SCHOOL,0.4324,11/09/2012
SC,20022003,56,0006,002,BRADY ELEMENTARY SCHOOL,0.2989,11/09/2012
SC,20032004,56,0006,002,BRADY ELEMENTARY SCHOOL,0.3298,11/09/2012
SC,20042005,56,0006,002,BRADY ELEMENTARY SCHOOL,0.3400,11/09/2012
SC,20052006,56,0006,002,BRADY ELEMENTARY SCHOOL,0.3636,11/09/2012
SC,20062007,56,0006,002,BRADY ELEMENTARY SCHOOL,0.3839,11/09/2012
SC,20072008,56,0006,002,BRADY ELEMENTARY SCHOOL,0.3429,11/09/2012
SC,20082009,56,0006,002,BRADY ELEMENTARY SCHOOL,0.3918,11/09/2012
SC,20092010,56,0006,002,BRADY ELEMENTARY SCHOOL,0.3956,11/09/2012
SC,20102011,56,0006,002,BRADY ELEMENTARY SCHOOL,0.3571,11/09/2012
SC,20112012,56,0006,002,BRADY ELEMENTARY SCHOOL,0.3596,11/09/2012
SC,20122013,56,0006,002,BRADY ELEMENTARY SCHOOL,0.4945,09/10/2013
SC,20132014,56,0006,002,BRADY ELEMENTARY SCHOOL,0.5057,07/07/2014
SC,20142015,56,0006,002,BRADY ELEMENTARY SCHOOL,0.4835,06/23/2015
SC,20152016,56,0006,002,BRADY ELEMENTARY SCHOOL,0.3976,12/12/2016
DI,20012002,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.2898,11/09/2012
DI,20022003,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.2973,11/09/2012
DI,20032004,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3253,11/09/2012
DI,20042005,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3456,11/09/2012
DI,20052006,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3212,11/09/2012
DI,20062007,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3008,11/09/2012
DI,20072008,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.2509,11/09/2012
DI,20082009,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3392,11/09/2012
DI,20092010,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3208,11/09/2012
DI,20102011,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3455,11/09/2012
DI,20112012,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3244,11/09/2012
DI,20122013,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3802,09/10/2013
DI,20132014,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3493,07/07/2014
DI,20142015,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3070,06/23/2015
DI,20152016,56,0007,000,MAXWELL PUBLIC SCHOOLS,0.3849,12/12/2016
SC,20012002,56,0007,001,MAXWELL HIGH SCHOOL,0.2727,11/09/2012
SC,20022003,56,0007,001,MAXWELL HIGH SCHOOL,0.2899,11/09/2012
SC,20032004,56,0007,001,MAXWELL HIGH SCHOOL,0.3835,11/09/2012
SC,20042005,56,0007,001,MAXWELL HIGH SCHOOL,0.3836,11/09/2012
SC,20052006,56,0007,001,MAXWELL HIGH SCHOOL,0.3117,11/09/2012
SC,20062007,56,0007,001,MAXWELL HIGH SCHOOL,0.3108,11/09/2012
SC,20072008,56,0007,001,MAXWELL HIGH SCHOOL,0.2067,11/09/2012
SC,20082009,56,0007,001,MAXWELL HIGH SCHOOL,0.2987,11/09/2012
SC,20092010,56,0007,001,MAXWELL HIGH SCHOOL,0.3165,11/09/2012
SC,20102011,56,0007,001,MAXWELL HIGH SCHOOL,0.3241,11/09/2012
SC,20112012,56,0007,001,MAXWELL HIGH SCHOOL,0.2632,11/09/2012
SC,20122013,56,0007,001,MAXWELL HIGH SCHOOL,0.3309,09/10/2013
SC,20132014,56,0007,001,MAXWELL HIGH SCHOOL,0.3125,07/07/2014
SC,20142015,56,0007,001,MAXWELL HIGH SCHOOL,0.3000,06/23/2015
SC,20152016,56,0007,001,MAXWELL HIGH SCHOOL,0.3438,12/12/2016
SC,20012002,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3041,11/09/2012
SC,20022003,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3038,11/09/2012
SC,20032004,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.2756,11/09/2012
SC,20042005,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3092,11/09/2012
SC,20052006,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3333,11/09/2012
SC,20062007,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.2881,11/09/2012
SC,20072008,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3008,11/09/2012
SC,20082009,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3864,11/09/2012
SC,20092010,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3259,11/09/2012
SC,20102011,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3692,11/09/2012
SC,20112012,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3876,11/09/2012
SC,20122013,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.4331,09/10/2013
SC,20132014,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3960,07/07/2014
SC,20142015,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.3148,06/23/2015
SC,20152016,56,0007,002,MAXWELL ELEMENTARY SCHOOL,0.4274,12/12/2016
DI,20012002,56,0008,000,PLATTE VALLEY PUBLIC SCHOOL,-1.0000,11/09/2012
DI,20022003,56,0008,000,PLATTE VALLEY PUBLIC SCHOOL,-1.0000,11/09/2012
DI,20032004,56,0008,000,PLATTE VALLEY PUBLIC SCHOOL,-1.0000,11/09/2012
DI,20042005,56,0008,000,PLATTE VALLEY PUBLIC SCHOOL,-1.0000,11/09/2012
DI,20052006,56,0008,000,PLATTE VALLEY PUBLIC SCHOOL,-1.0000,11/09/2012
SC,20012002,56,0008,001,PLATTE VALLEY PUBLIC SCHOOL,-1.0000,11/09/2012
SC,20022003,56,0008,001,PLATTE VALLEY PUBLIC SCHOOL,-1.0000,11/09/2012
SC,20032004,56,0008,001,PLATTE VALLEY PUBLIC SCHOOL,-1.0000,11/09/2012
SC,20042005,56,0008,001,PLATTE VALLEY PUBLIC SCHOOL,-1.0000,11/09/2012
SC,20052006,56,0008,001,PLATTE VALLEY PUBLIC SCHOOL,-1.0000,11/09/2012
DI,20012002,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.1843,11/09/2012
DI,20022003,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.1667,11/09/2012
DI,20032004,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2071,11/09/2012
DI,20042005,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.1874,11/09/2012
DI,20052006,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2150,11/09/2012
DI,20062007,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2031,11/09/2012
DI,20072008,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2337,11/09/2012
DI,20082009,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2140,11/09/2012
DI,20092010,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2651,11/09/2012
DI,20102011,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2466,11/09/2012
DI,20112012,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2476,11/09/2012
DI,20122013,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2409,09/10/2013
DI,20132014,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2383,07/07/2014
DI,20142015,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2370,06/23/2015
DI,20152016,56,0037,000,HERSHEY PUBLIC SCHOOLS,0.2220,12/12/2016
SC,20012002,56,0037,001,HERSHEY HIGH SCHOOL,0.1073,11/09/2012
SC,20022003,56,0037,001,HERSHEY HIGH SCHOOL,0.1336,11/09/2012
SC,20032004,56,0037,001,HERSHEY HIGH SCHOOL,0.2050,11/09/2012
SC,20042005,56,0037,001,HERSHEY HIGH SCHOOL,0.1858,11/09/2012
SC,20052006,56,0037,001,HERSHEY HIGH SCHOOL,0.2167,11/09/2012
SC,20062007,56,0037,001,HERSHEY HIGH SCHOOL,0.2135,11/09/2012
SC,20072008,56,0037,001,HERSHEY HIGH SCHOOL,0.2222,11/09/2012
SC,20082009,56,0037,001,HERSHEY HIGH SCHOOL,0.2038,11/09/2012
SC,20092010,56,0037,001,HERSHEY HIGH SCHOOL,0.2713,11/09/2012
SC,20102011,56,0037,001,HERSHEY HIGH SCHOOL,0.2490,11/09/2012
SC,20112012,56,0037,001,HERSHEY HIGH SCHOOL,0.2720,11/09/2012
SC,20122013,56,0037,001,HERSHEY HIGH SCHOOL,0.2510,09/10/2013
SC,20132014,56,0037,001,HERSHEY HIGH SCHOOL,0.2323,07/07/2014
SC,20142015,56,0037,001,HERSHEY HIGH SCHOOL,0.2304,06/23/2015
SC,20152016,56,0037,001,HERSHEY HIGH SCHOOL,0.2049,12/12/2016
SC,20012002,56,0037,002,HERSHEY ELEMENTARY SCHOOL,0.2748,11/09/2012
SC,20022003,56,0037,002,HERSHEY ELEMENTARY SCHOOL,0.2081,11/09/2012
SC,20032004,56,0037,002,HERSHEY ELEMENTARY SCHOOL,0.2095,11/09/2012
SC,20042005,56,0037,002,HERSHEY ELEMENTARY SCHOOL,0.1893,11/09/2012
SC,20052006,56,0037,002,HERSHEY ELEMENTARY SCHOOL,0.2130,11/09/2012
SC,20062007,56,0037,002,HERSHEY ELEMENTARY SCHOOL,0.1983,11/09/2012
SC,20072008,56,0037,002,HERSHEY ELEMENTARY SCHOOL,0.2451,11/09/2012
SC,20082009,56,0037,002,HERSHEY ELEMENTARY SCHOOL,0.2250,11/09/2012
SC,20092010,56,0037,002,HERSHEY ELEMENTARY SCHOOL,0.2588,11/09/2012
